"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","difficulty","phase","correct","bonus","trial_bonus"
"true","false","[]","[]","[]","preload","0","3","0.0-0.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","3625","0.0-1.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","3621","Welcome to the Category Matching experiment! Press any key to continue."," ","welcome","","","","","","","",""
"","","","","","html-keyboard-response","2","30960","0.0-2.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","27335","
            <p>You will be shown movies. Each movie contains a shape that initially is hidden and is gradually revealed. 
            <p> While you watch a shape being revealed, you have to choose which shape from the two below it is most similar to : </p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key to choose this shape.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png >
                    <div class=""word""><b>Press right arrow key to choose this shape.</b></div>
                </div>
            </div>
            <br>
            <p>Press any key to continue.</p>
            "," ","introduction_1","","","","","","","",""
"","","","","","html-keyboard-response","3","49497","0.0-3.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","18536","
            <p> After you choose, the screen will show you whether you were correct or not.</p>
            <p><b>You will receive a bonus payment for each correct answer! The faster you answer the higher the bonus will be!</b></p>
            <p> So you can increase your bonus by guessing as quickly and accurately as possible.</p>
            <p><b>You will lose $0.1 from your bonus payment for each incorrect answer! The bonus can not become less than $0.</b> </p>
            <p>Press any key to continue.</p>
    "," ","introduction_2","","","","","","","",""
"","","","","","html-keyboard-response","4","58622","0.0-4.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","9125","
            <p> <b>The first 10 shapes are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            "," ","introduction_3","","","","","","","",""
"","","","","","html-keyboard-response","5","82868","0.0-5.0-0.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","24244","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        "," ","ITI","","","","","","","",""
"","","","","","html-keyboard-response","6","88377","0.0-5.0-1.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","./stimuli//pack_noise_shapes_3/cat_2/diff_1/ex_2_1_1.mp4","null","response","ArrowRight","1","2","1","train","false","",""
"","","","","","html-keyboard-response","7","93384","0.0-5.0-2.0","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","8","98703","0.0-5.0-0.1","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","5317","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","9","104206","0.0-5.0-1.1","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","./stimuli//pack_noise_shapes_3/cat_1/diff_1/ex_1_1_16.mp4","null","response","ArrowLeft","16","1","1","train","false","",""
"","","","","","html-keyboard-response","10","109213","0.0-5.0-2.1","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","11","110579","0.0-5.0-0.2","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","1365","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        "," ","ITI","","","","","","","",""
"","","","","","html-keyboard-response","12","116083","0.0-5.0-1.2","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","./stimuli//pack_noise_shapes_3/cat_1/diff_1/ex_1_1_12.mp4","null","response","ArrowLeft","12","1","1","train","false","",""
"","","","","","html-keyboard-response","13","121099","0.0-5.0-2.2","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","14","122660","0.0-5.0-0.3","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","1560","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        "," ","ITI","","","","","","","",""
"","","","","","html-keyboard-response","15","128106","0.0-5.0-1.3","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","5444","./stimuli//pack_noise_shapes_3/cat_2/diff_1/ex_2_1_10.mp4","arrowleft","response","ArrowRight","10","2","1","train","false","",""
"","","","","","html-keyboard-response","16","133123","0.0-5.0-2.3","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","17","141755","0.0-5.0-0.4","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","8631","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        "," ","ITI","","","","","","","",""
"","","","","","html-keyboard-response","18","147264","0.0-5.0-1.4","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","./stimuli//pack_noise_shapes_3/cat_2/diff_2/ex_2_2_17.mp4","null","response","ArrowRight","17","2","2","train","false","",""
"","","","","","html-keyboard-response","19","152275","0.0-5.0-2.4","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","20","152557","0.0-5.0-0.5","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","280","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","control","ITI","","","","","","","",""
"","","","","","html-keyboard-response","21","158059","0.0-5.0-1.5","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","./stimuli//pack_noise_shapes_3/cat_2/diff_1/ex_2_1_2.mp4","null","response","ArrowRight","2","2","1","train","false","",""
"","","","","","html-keyboard-response","22","163070","0.0-5.0-2.5","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","23","163924","0.0-5.0-0.6","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","853","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","24","167524","0.0-5.0-1.6","652724785a23a93ff955efa2","65801700b94e79b0c0532bf4","6580191045bf964f95532141","3599","./stimuli//pack_noise_shapes_3/cat_1/diff_2/ex_1_2_13.mp4","arrowleft","response","ArrowLeft","13","1","2","train","true","",""
