"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","task","correct_response","exemplar_ID","category","difficulty","phase","correct","bonus","trial_bonus"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","5203","0.0-1.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","5201","Welcome to the Category Matching experiment! Press any key to continue.","k","welcome","","","","","","","",""
"","","","","","html-keyboard-response","2","41277","0.0-2.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","36072","
            <p>You will be shown movies. Each movie contains a shape that initially is hidden and is gradually revealed. 
            <p> While you watch a shape being revealed, you have to choose which shape from the two below it is most similar to : </p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key to choose this shape.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png >
                    <div class=""word""><b>Press right arrow key to choose this shape.</b></div>
                </div>
            </div>
            <br>
            <p>Press any key to continue.</p>
            ","j","introduction_1","","","","","","","",""
"","","","","","html-keyboard-response","3","62321","0.0-3.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","21044","
            <p> After you choose, the screen will show you whether you were correct or not.</p>
            <p><b>You will receive a bonus payment for each correct answer! The faster you answer the higher the bonus will be!</b></p>
            <p> So you can increase your bonus by guessing as quickly and accurately as possible.</p>
            <p><b>You will lose $0.1 from your bonus payment for each incorrect answer! The bonus can not become less than $0.</b> </p>
            <p>Press any key to continue.</p>
    ","l","introduction_2","","","","","","","",""
"","","","","","html-keyboard-response","4","73010","0.0-4.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","10688","
            <p> <b>The first 10 shapes are a practice round that will not count towards your bonus payment.</b></p>
            <p> You will be notified when practice finishes and the test begins. </p>
            <p> Press any key to begin the practice round.</p>
            ","shift","introduction_3","","","","","","","",""
"","","","","","html-keyboard-response","5","84670","0.0-5.0-0.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","11658","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowright","ITI","","","","","","","",""
"","","","","","html-keyboard-response","6","90184","0.0-5.0-1.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","./stimuli//pack_noise_shapes_3/cat_2/diff_1/ex_2_1_16.mp4","null","response","ArrowRight","16","2","1","train","false","",""
"","","","","","html-keyboard-response","7","95187","0.0-5.0-2.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","8","96206","0.0-5.0-0.1","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","1017","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowright","ITI","","","","","","","",""
"","","","","","html-keyboard-response","9","101723","0.0-5.0-1.1","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","./stimuli//pack_noise_shapes_3/cat_1/diff_2/ex_1_2_10.mp4","null","response","ArrowLeft","10","1","2","train","false","",""
"","","","","","html-keyboard-response","10","106728","0.0-5.0-2.1","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""red"" size=""5vw""> Time out! </font> <br> Please try to respond as quickly as possible. </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","11","112280","0.0-5.0-0.2","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","5550","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","12","112893","0.0-5.0-1.2","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","609","./stimuli//pack_noise_shapes_3/cat_1/diff_1/ex_1_1_13.mp4","arrowleft","response","ArrowLeft","13","1","1","train","true","",""
"","","","","","html-keyboard-response","13","114401","0.0-5.0-2.2","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","14","115675","0.0-5.0-0.3","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","1273","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowright","ITI","","","","","","","",""
"","","","","","html-keyboard-response","15","116191","0.0-5.0-1.3","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","511","./stimuli//pack_noise_shapes_3/cat_2/diff_2/ex_2_2_11.mp4","arrowright","response","ArrowRight","11","2","2","train","true","",""
"","","","","","html-keyboard-response","16","117695","0.0-5.0-2.3","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","17","118250","0.0-5.0-0.4","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","552","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowright","ITI","","","","","","","",""
"","","","","","html-keyboard-response","18","118660","0.0-5.0-1.4","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","406","./stimuli//pack_noise_shapes_3/cat_1/diff_1/ex_1_1_10.mp4","arrowright","response","ArrowLeft","10","1","1","train","false","",""
"","","","","","html-keyboard-response","19","123670","0.0-5.0-2.4","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","20","124229","0.0-5.0-0.5","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","558","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","21","124465","0.0-5.0-1.5","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","234","./stimuli//pack_noise_shapes_3/cat_1/diff_1/ex_1_1_9.mp4","arrowleft","response","ArrowLeft","9","1","1","train","true","",""
"","","","","","html-keyboard-response","22","125966","0.0-5.0-2.5","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""green"" size=""5vw""> Correct category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","23","126811","0.0-5.0-0.6","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","845","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","24","127530","0.0-5.0-1.6","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","714","./stimuli//pack_noise_shapes_3/cat_2/diff_1/ex_2_1_11.mp4","arrowleft","response","ArrowRight","11","2","1","train","false","",""
"","","","","","html-keyboard-response","25","132543","0.0-5.0-2.6","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","26","133458","0.0-5.0-0.7","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","913","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","27","134099","0.0-5.0-1.7","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","639","./stimuli//pack_noise_shapes_3/cat_2/diff_1/ex_2_1_1.mp4","arrowleft","response","ArrowRight","1","2","1","train","false","",""
"","","","","","html-keyboard-response","28","139102","0.0-5.0-2.7","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","29","185810","0.0-5.0-0.8","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","46707","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowright","ITI","","","","","","","",""
"","","","","","html-keyboard-response","30","186483","0.0-5.0-1.8","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","670","./stimuli//pack_noise_shapes_3/cat_2/diff_2/ex_2_2_4.mp4","arrowleft","response","ArrowRight","4","2","2","train","false","",""
"","","","","","html-keyboard-response","31","191496","0.0-5.0-2.8","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","32","192484","0.0-5.0-0.9","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","986","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowright","ITI","","","","","","","",""
"","","","","","html-keyboard-response","33","192712","0.0-5.0-1.9","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","225","./stimuli//pack_noise_shapes_3/cat_1/diff_2/ex_1_2_16.mp4","arrowright","response","ArrowLeft","16","1","2","train","false","",""
"","","","","","html-keyboard-response","34","197717","0.0-5.0-2.9","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""red"" size=""5vw""> Wrong category! </font> </p>","null","feedback","","","","","","","0","0"
"","","","","","html-keyboard-response","35","203302","0.0-6.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","5584","
            <b> <p> The practice round has finished.</p>
            <b> <p> For the rest of the experiment you will receive a bonus payment for each correct answer, which will be higher the faster you answer!</b></p>
            <b> <p> Also you will lose $0.1 from your bonus payment for each incorrect answer!</p>
            <p> Press any key to begin the test. </p>
            ","m","intermission","","","","","","","",""
"","","","","","html-keyboard-response","36","203874","0.0-7.0-0.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","570","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","37","204055","0.0-7.0-1.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","178","./stimuli//pack_noise_shapes_3/cat_1/diff_1/ex_1_1_1.mp4","arrowleft","response","ArrowLeft","1","1","1","test","true","",""
"","","","","","html-keyboard-response","38","205567","0.0-7.0-2.0","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","null","<p> <font color=""green"" size=""5vw""> Correct match! </font> <br> <br> <font color=""green"" size=""8vw""> + $0.15 </font> </p>","null","feedback","","","","","","","0.15","0.15"
"","","","","","html-keyboard-response","39","206143","0.0-7.1-0.1","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","575","
            
        <div style=""text-align: center; position: fixed; top: 5vh; left: 40vw;"">
            <div style=""margin:0 auto; width: 20vw; top: 8vh; font-size: 2vw""> 
            <font color=""green""> Bonus : $0.15 </font>
            </div>
        </div>
    
            <p> Please press any key to continue to the next movie.</p>
            <p> Remember your choices : <p>
            <div class=""container"">
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_1/prototype_1.png>
                    <span class=""word""><b>Press left arrow key if the shape looks like this one.</b></span>
                </div>
                <div class=""photos"">
                    <img class=""image"" src=./stimuli//pack_noise_shapes_3/cat_2/prototype_2.png>
                    <div class=""word""><b>Press right arrow key if the shape looks like this one.</b></div>
                </div>
            </div>
        ","arrowleft","ITI","","","","","","","",""
"","","","","","html-keyboard-response","40","206337","0.0-7.1-1.1","5fba3b4fcac8229a36e7cabe","65801700b94e79b0c0532bf4","658018fbe2fa33549f879a2a","193","./stimuli//pack_noise_shapes_3/cat_1/diff_1/ex_1_1_16.mp4","arrowleft","response","ArrowLeft","16","1","1","test","true","",""
